2021-01-07 21:12:06.883 [main] INFO  com.yzz.service_edu.edu.ServiceEduApplication - Starting ServiceEduApplication using Java 1.8.0_251 on DESKTOP-VD7PFJ0 with PID 10804 (E:\Dev\project\OnlineEducation\service\service_edu\target\classes started by yky in E:\Dev\project\OnlineEducation)
2021-01-07 21:36:19.885 [http-nio-8001-exec-2] INFO  com.yzz.service_edu.edu.controller.ChapterController - 访问接口：获取课程大纲列表
2021-01-07 21:36:19.947 [http-nio-8001-exec-2] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2021-01-07 21:36:20.485 [http-nio-8001-exec-2] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2021-01-07 21:36:20.541 [http-nio-8001-exec-2] INFO  com.yzz.service_edu.edu.controller.ChapterController - 访问接口：获取课程大纲列表，结束
2021-01-07 21:36:57.863 [http-nio-8001-exec-3] INFO  com.yzz.service_edu.edu.controller.LoginController - 获取用户信息ing
2021-01-07 21:36:58.137 [http-nio-8001-exec-5] INFO  com.yzz.service_edu.edu.controller.ChapterController - 访问接口：获取课程大纲列表
2021-01-07 21:36:58.147 [http-nio-8001-exec-5] INFO  com.yzz.service_edu.edu.controller.ChapterController - 访问接口：获取课程大纲列表，结束
2021-01-07 21:37:03.863 [http-nio-8001-exec-6] INFO  com.yzz.service_edu.edu.controller.LoginController - 获取用户信息ing
2021-01-07 21:37:03.926 [http-nio-8001-exec-7] INFO  com.yzz.service_edu.edu.controller.ChapterController - 访问接口：获取课程大纲列表
2021-01-07 21:37:03.934 [http-nio-8001-exec-7] INFO  com.yzz.service_edu.edu.controller.ChapterController - 访问接口：获取课程大纲列表，结束
2021-01-07 21:37:48.065 [http-nio-8001-exec-8] INFO  com.yzz.service_edu.edu.controller.LoginController - 获取用户信息ing
2021-01-07 21:37:48.296 [http-nio-8001-exec-10] INFO  com.yzz.service_edu.edu.controller.ChapterController - 访问接口：获取课程大纲列表
2021-01-07 21:37:48.306 [http-nio-8001-exec-10] INFO  com.yzz.service_edu.edu.controller.ChapterController - 访问接口：获取课程大纲列表，结束
2021-01-07 21:37:55.268 [http-nio-8001-exec-2] INFO  com.yzz.service_edu.edu.controller.ChapterController - 访问接口：删除章节
2021-01-07 21:37:55.288 [http-nio-8001-exec-2] INFO  com.yzz.service_edu.edu.controller.ChapterController - 访问接口：删除章节，结束
2021-01-07 21:37:55.300 [http-nio-8001-exec-3] INFO  com.yzz.service_edu.edu.controller.ChapterController - 访问接口：获取课程大纲列表
2021-01-07 21:37:55.305 [http-nio-8001-exec-3] INFO  com.yzz.service_edu.edu.controller.ChapterController - 访问接口：获取课程大纲列表，结束
